PIP region,year,"Prosperity Gap, z=25/day","Prosperity Gap regional contribution to global, z=25/day","Inequality, z=ybar","Mean, $/day"
SSA,1998,17.41716194152832,1.855969429016113,2.226928234100342,3.196456909179688
SSA,1999,17.3312873840332,1.86936628818512,2.189417839050293,3.1581871509552
SSA,2000,17.35730361938477,1.896131157875061,2.179018259048462,3.138474702835083
SSA,2001,17.06235885620117,1.888543486595154,2.156075239181519,3.15911078453064
SSA,2002,16.6249828338623,1.8651123046875,2.147506952285767,3.229336977005005
SSA,2003,16.18188858032227,1.840649485588074,2.114454746246338,3.266699552536011
SSA,2004,15.50110149383545,1.788353085517883,2.124240875244141,3.425951480865479
SSA,2005,15.02710056304932,1.758887887001038,2.138821840286255,3.558274269104004
SSA,2006,14.53990745544434,1.727031826972961,2.147111177444458,3.691755294799805
SSA,2007,14.06541728973389,1.695960879325867,2.139158964157104,3.802160501480103
SSA,2008,13.58455944061279,1.662976622581482,2.093383073806763,3.85250449180603
SSA,2009,13.50322914123535,1.678401589393616,2.081271409988403,3.853284358978271
SSA,2010,12.96790409088135,1.636881709098816,2.066905736923218,3.984656572341919
SSA,2011,12.66421318054199,1.623480439186096,2.041828632354736,4.03070592880249
SSA,2012,12.37861824035645,1.610841512680054,2.022467851638794,4.084599494934082
SSA,2013,12.14080810546875,1.603883385658264,2.012531518936157,4.14414644241333
SSA,2014,11.89612579345703,1.595541477203369,2.003241062164307,4.209859848022461
SSA,2015,11.89503479003906,1.620264291763306,1.993528127670288,4.18983268737793
SSA,2016,11.84274768829346,1.637837290763855,1.988959789276123,4.198687553405762
SSA,2017,11.72931575775146,1.646645903587341,1.990208148956299,4.241952896118164
SSA,2018,11.5884838104248,1.652267575263977,1.989254713058472,4.291447162628174
SSA,2019,11.52081966400146,1.668822765350342,1.997762084007263,4.335112571716309
WLD,1990,10.82072257995605,10.82072257995605,5.017022132873535,11.59123611450195
WLD,1991,10.777663230896,10.777663230896,4.946105480194092,11.47304725646973
WLD,1992,10.62918853759766,10.62918853759766,4.839095115661621,11.38161945343018
WLD,1993,10.5065279006958,10.5065279006958,4.768259048461914,11.34594440460205
WLD,1994,10.21923828125,10.21923828125,4.694595336914063,11.48470020294189
WLD,1995,9.871280670166016,9.871280670166016,4.621438503265381,11.70425224304199
WLD,1996,9.635190010070801,9.635190010070801,4.512005805969238,11.7071008682251
WLD,1997,9.587567329406738,9.587567329406738,4.55003547668457,11.86441516876221
WLD,1998,9.625341415405273,9.625341415405273,4.637092113494873,12.04396820068359
WLD,1999,9.491686820983887,9.491686820983887,4.605159282684326,12.12945365905762
WLD,2000,9.24893856048584,9.24893856048584,4.582896709442139,12.38762855529785
WLD,2001,9.044593811035156,9.044593811035156,4.578860759735107,12.65634727478027
WLD,2002,8.741893768310547,8.741893768310547,4.484825134277344,12.82566833496094
WLD,2003,8.481388092041016,8.481388092041016,4.399498462677002,12.96809673309326
WLD,2004,8.105917930603027,8.105917930603027,4.303858757019043,13.27381706237793
WLD,2005,7.71994686126709,7.71994686126709,4.215991973876953,13.65291690826416
WLD,2006,7.515069961547852,7.515069961547852,4.208827495574951,14.00129127502441
WLD,2007,7.222309589385986,7.222309589385986,4.194882869720459,14.52057266235352
WLD,2008,7.027591228485107,7.027591228485107,4.122965335845947,14.66706371307373
WLD,2009,6.866211891174316,6.866211891174316,4.058417797088623,14.77677154541016
WLD,2010,6.538541793823242,6.538541793823242,3.957518815994263,15.13150310516357
WLD,2011,6.210531234741211,6.210531234741211,3.81782603263855,15.36835479736328
WLD,2012,5.996995449066162,5.996995449066162,3.733371019363403,15.56350612640381
WLD,2013,5.725172996520996,5.725172996520996,3.621739387512207,15.81497764587402
WLD,2014,5.606952667236328,5.606952667236328,3.591643571853638,16.01424026489258
WLD,2015,5.522303581237793,5.522303581237793,3.600325584411621,16.29902076721191
WLD,2016,5.445742130279541,5.445742130279541,3.632314682006836,16.67502212524414
WLD,2017,5.319107532501221,5.319107532501221,3.616424560546875,16.99732780456543
WLD,2018,5.15974760055542,5.15974760055542,3.588314294815063,17.38609504699707
WLD,2019,5.067149639129639,5.067149639129639,3.621470212936401,17.86739349365234
